p1	p2	system	complexIdent	virIdent	hostIdent	dope_score	virDomPos	virIntPos	hostDomPos	hostIntPos	rms	infection
Q5PP78	G5E5U8	SHV1-COW	24.242	26.05	16.364	-32921.73438	54.62	57.14	61.82	64.0	0.7551	cow_ic
Q5PP78	F1N7J0	SHV1-COW	25.588	26.05	21.552	-35890.74609	54.62	57.14	63.79	64.0	0.6177	cow_ic
Q5PP78	G3N033	SHV1-COW	24.54	26.05	15.789	-32838.34375	54.62	57.14	65.79	60.0	0.6983	cow_ic
Q5PP78	E1BGK0	SHV1-COW	25.0	26.05	19.167	-34397.67578	54.62	57.14	60.83	52.0	0.6808	cow_ic
Q5PP78	G3N0Q6	SHV1-COW	27.059	26.05	23.622	-37266.60156	54.62	57.14	60.63	32.0	0.9504	cow_ic
Q5PP78	E1B889	SHV1-COW	23.1	26.05	12.5	-33169.70703	54.62	57.14	49.11	44.0	0.5399	cow_ic
Q5PP78	G3MZI4	SHV1-COW	23.235	26.05	14.655	-35062.83203	54.62	57.14	51.72	48.0	0.637	cow_ic
Q5PP78	G3N1R1	SHV1-COW	23.824	26.05	16.102	-34599.28516	54.62	57.14	55.08	48.0	0.6044	cow_ic
Q5PP78	G3X7I5	SHV1-COW	25.882	26.05	22.807	-33949.82812	54.62	57.14	57.02	40.0	0.5638	cow_ic
Q5PP78	F1MLW7	SHV1-COW	27.059	26.05	25.424	-34205.69922	54.62	57.14	60.17	36.0	0.7239	cow_ic
Q5PP78	E1BD14	SHV1-COW	24.412	26.05	18.103	-34451.69922	54.62	57.14	51.72	48.0	0.5885	cow_ic
Q5PP78	G5E6A9	SHV1-COW	23.939	26.05	15.044	-32787.48438	54.62	57.14	53.98	72.0	0.6664	cow_ic
Q5PP78	G3N0I9	SHV1-COW	23.708	26.05	14.545	-32682.7793	54.62	57.14	55.45	76.0	0.7379	cow_ic
Q5PP78	F1MCF8	SHV1-COW	27.059	26.05	25.424	-34654.91406	54.62	57.14	61.02	44.0	0.6114	cow_ic
Q5PP78	F1MZ96	SHV1-COW	26.176	26.05	22.881	-35813.21094	54.62	57.14	56.78	48.0	0.5283	cow_ic
Q5PP78	G3X7Z4	SHV1-COW	23.235	26.05	14.53	-35732.61328	54.62	57.14	52.99	40.0	0.5026	cow_ic
Q5PP78	E1BGP0	SHV1-COW	23.824	26.05	15.574	-34989.08984	54.62	57.14	63.93	44.0	0.6037	cow_ic
Q5PP78	E1BPH9	SHV1-COW	24.118	26.05	17.857	-34392.08594	54.62	57.14	49.11	52.0	0.5431	cow_ic
Q5PP78	G3MY58	SHV1-COW	23.636	26.05	14.035	-34567.78125	54.62	57.14	57.02	56.0	0.5554	cow_ic
Q5PP78	F1MMD6	SHV1-COW	26.765	26.05	24.167	-36208.95312	54.62	57.14	70.0	64.0	0.5312	cow_ic
Q5PP78	F1MBP3	SHV1-COW	23.824	26.05	16.379	-34472.15625	54.62	57.14	51.72	48.0	0.5077	cow_ic
Q5PP78	F1MCS1	SHV1-COW	25.0	26.05	18.548	-35978.79688	54.62	57.14	65.32	40.0	0.8447	cow_ic
Q5PP78	E1B6Z4	SHV1-COW	25.882	26.05	20.8	-36923.38672	54.62	57.14	59.2	28.0	0.5924	cow_ic
Q5PP78	F1MLW8	SHV1-COW	24.118	26.05	17.391	-34270.51562	54.62	57.14	48.7	40.0	0.5793	cow_ic
Q5PP78	E1BF67	SHV1-COW	27.647	26.05	27.35	-35799.58203	54.62	57.14	67.52	64.0	0.731	cow_ic
Q5PP78	E1BLT1	SHV1-COW	23.373	26.05	15.179	-32951.45703	54.62	57.14	52.68	60.0	0.698	cow_ic
Q5PP78	G3MZ05	SHV1-COW	23.235	26.05	14.655	-35062.83203	54.62	57.14	51.72	48.0	0.637	cow_ic
Q5PP78	G3MZW0	SHV1-COW	25.152	26.05	18.584	-32434.76562	54.62	57.14	60.18	64.0	0.6127	cow_ic
Q5PP78	F1MST2	SHV1-COW	24.412	26.05	17.355	-36288.10547	54.62	57.14	49.59	40.0	0.5066	cow_ic
Q5PP78	V6F7S3	SHV1-COW	26.765	26.05	23.967	-37195.44531	54.62	57.14	62.81	40.0	0.5259	cow_ic
Q5PP78	V6F7R8	SHV1-COW	23.824	26.05	15.702	-35913.74219	54.62	57.14	57.85	32.0	0.5438	cow_ic
Q5PP79	P18892	SHV1-COW	21.471	20.588	20.168	-29999.34375	49.58	38.1	61.34	32.0	0.7299	cow_ic
Q5PP79	P31783	SHV1-COW	20.0	20.588	16.239	-31329.97656	49.58	38.1	51.28	60.0	0.7303	cow_ic
Q5PP79	A5D7B2	SHV1-COW	22.09	20.588	20.833	-29365.51172	49.58	38.1	65.83	48.0	1.2123	cow_ic
Q5PP79	P81282	SHV1-COW	22.059	20.588	19.847	-30461.89844	49.58	38.1	64.89	56.0	0.9008	cow_ic
Q5PP79	Q8WMV3	SHV1-COW	22.353	20.588	21.6	-30645.11719	49.58	38.1	60.0	52.0	0.9022	cow_ic
Q5PP79	A7E3C4	SHV1-COW	21.148	20.588	19.091	-30545.33984	49.58	38.1	49.09	48.0	0.7505	cow_ic
Q5PP79	A4FUY1	SHV1-COW	23.669	20.588	26.05	-29461.9043	49.58	38.1	68.07	56.0	0.981	cow_ic
Q5PP79	P55252	SHV1-COW	22.941	20.588	23.77	-29734.44922	49.58	38.1	63.11	76.0	0.8466	cow_ic
Q5PP79	Q08DK1	SHV1-COW	22.059	20.588	21.311	-32208.56836	49.58	38.1	57.38	52.0	0.6946	cow_ic
Q5PP79	Q9XT56	SHV1-COW	21.212	20.588	18.421	-28531.24609	49.58	38.1	61.4	52.0	0.8158	cow_ic
Q5PP79	Q0V881	SHV1-COW	19.706	20.588	15.652	-30475.84961	49.58	38.1	50.43	40.0	0.74	cow_ic
Q5PP79	P55803	SHV1-COW	22.059	20.588	21.488	-29684.24609	49.58	38.1	66.94	40.0	0.9086	cow_ic
Q5PP79	Q32PI9	SHV1-COW	21.471	20.588	19.672	-31483.00977	49.58	38.1	63.93	56.0	0.7072	cow_ic
Q5PP79	Q5EAB0	SHV1-COW	22.941	20.588	23.967	-31973.51367	49.58	38.1	62.81	40.0	0.8145	cow_ic
Q5PP79	A5D7C3	SHV1-COW	20.882	20.588	18.182	-30714.00586	49.58	38.1	66.94	68.0	0.8011	cow_ic
Q5PP79	Q148M6	SHV1-COW	21.471	20.588	18.462	-31011.29492	49.58	38.1	56.92	36.0	0.8251	cow_ic
Q5PP79	P10522	SHV1-COW	22.647	20.588	22.764	-31766.60938	49.58	38.1	71.54	68.0	1.0559	cow_ic
Q5PP79	P13608	SHV1-COW	21.765	20.588	19.531	-31171.27344	49.58	38.1	71.87	56.0	0.8206	cow_ic
Q5PP79	Q28062	SHV1-COW	22.941	20.588	23.387	-30487.53711	49.58	38.1	64.52	60.0	0.8055	cow_ic
Q5PP79	P81265	SHV1-COW	21.45	20.588	18.644	-29105.2168	49.58	38.1	60.17	28.0	0.9229	cow_ic
Q5PP79	Q5E9Z9	SHV1-COW	24.118	20.588	27.5	-30645.6582	49.58	38.1	62.5	68.0	0.7174	cow_ic
Q5PP79	Q17QN4	SHV1-COW	20.882	20.588	16.418	-32229.68555	49.58	38.1	65.67	56.0	0.9731	cow_ic
Q5PP79	Q2KI11	SHV1-COW	20.882	20.588	17.886	-30716.20508	49.58	38.1	60.98	56.0	0.7791	cow_ic
Q5PP79	Q08E08	SHV1-COW	20.0	20.588	15.702	-30825.17773	49.58	38.1	57.85	32.0	0.7132	cow_ic
Q5PP79	O46631	SHV1-COW	22.647	20.588	22.951	-29814.85156	49.58	38.1	61.48	48.0	1.0763	cow_ic
Q5PP79	Q6QUN5	SHV1-COW	22.189	20.588	22.609	-30018.58594	49.58	38.1	55.65	40.0	0.8661	cow_ic
Q5PP79	Q29RR6	SHV1-COW	23.235	20.588	24.793	-31113.18164	49.58	38.1	71.9	72.0	0.7629	cow_ic
Q5PP79	A6QPH6	SHV1-COW	20.882	20.588	17.6	-31156.32617	49.58	38.1	61.6	44.0	0.989	cow_ic
Q5PP79	A6QPS6	SHV1-COW	21.068	20.588	18.803	-28953.81445	49.58	38.1	62.39	64.0	0.9387	cow_ic
Q5PP79	A6QLR1	SHV1-COW	24.412	20.588	28.333	-30539.04492	49.58	38.1	62.5	68.0	0.6649	cow_ic
Q5PP79	A7MAZ7	SHV1-COW	20.294	20.588	17.094	-30900.43555	49.58	38.1	51.28	60.0	0.7338	cow_ic
Q5PP79	Q3MHE5	SHV1-COW	22.059	20.588	19.697	-30872.63477	49.58	38.1	65.15	56.0	0.7575	cow_ic
Q5PP79	Q32L73	SHV1-COW	18.507	20.588	11.607	-29659.25195	49.58	38.1	45.54	48.0	0.7812	cow_ic
Q5PP79	A7YWT5	SHV1-COW	20.245	20.588	15.596	-28764.64453	49.58	38.1	52.29	52.0	0.8176	cow_ic
Q5PP79	A5D7I8	SHV1-COW	21.176	20.588	19.167	-30948.31055	49.58	38.1	54.17	44.0	0.8034	cow_ic
Q5PP79	E1B757	SHV1-COW	23.824	20.588	26.23	-31399.66602	49.58	38.1	64.75	56.0	0.6515	cow_ic
Q5PP79	Q32LF2	SHV1-COW	22.647	20.588	23.932	-29691.13281	49.58	38.1	57.26	44.0	0.7781	cow_ic
Q5PP79	C5NU11	SHV1-COW	21.765	20.588	20.661	-31521.98438	49.58	38.1	64.46	44.0	0.8698	cow_ic
Q5PP79	A4FV85	SHV1-COW	21.471	20.588	20.168	-29857.22461	49.58	38.1	57.98	32.0	0.7791	cow_ic
Q5PP79	Q71AW3	SHV1-COW	22.059	20.588	21.311	-29438.39258	49.58	38.1	56.56	40.0	0.9106	cow_ic
Q5PP79	A5PK95	SHV1-COW	20.0	20.588	16.216	-30150.50391	49.58	38.1	49.55	40.0	0.7433	cow_ic
Q5PP79	A2VE28	SHV1-COW	22.941	20.588	23.77	-30802.04883	49.58	38.1	71.31	48.0	0.8229	cow_ic
Q5PP79	Q2TBL2	SHV1-COW	21.646	20.588	20.183	-29104.46484	49.58	38.1	57.8	68.0	0.6893	cow_ic
Q5PP79	O46405	SHV1-COW	21.662	20.588	20.513	-31110.59766	49.58	38.1	53.85	40.0	0.8903	cow_ic
Q5PP79	Q2KII3	SHV1-COW	20.238	20.588	16.522	-28612.83789	49.58	38.1	51.3	56.0	0.9248	cow_ic
Q5PP79	Q2TA28	SHV1-COW	22.059	20.588	22.222	-29274.30078	49.58	38.1	57.26	44.0	0.974	cow_ic
Q5PP79	Q17QC7	SHV1-COW	27.353	20.588	33.333	-31907.14062	49.58	38.1	70.45	80.0	0.702	cow_ic
Q5PP79	A8E4P9	SHV1-COW	22.941	20.588	23.577	-29824.93359	49.58	38.1	62.6	72.0	1.1344	cow_ic
Q5PP79	Q2KHW2	SHV1-COW	21.429	20.588	19.828	-29226.20508	49.58	38.1	60.34	60.0	0.9044	cow_ic
Q5PP79	Q28090	SHV1-COW	22.059	20.588	21.311	-29438.39258	49.58	38.1	56.56	40.0	0.9106	cow_ic
Q5PP79	Q0VD13	SHV1-COW	21.662	20.588	20.87	-29218.23828	49.58	38.1	59.13	68.0	0.8468	cow_ic
Q5PP79	A7YW22	SHV1-COW	19.76	20.588	15.044	-28337.30273	49.58	38.1	52.21	40.0	0.7989	cow_ic
Q5PP79	A6QPC6	SHV1-COW	22.353	20.588	22.131	-29763.07227	49.58	38.1	62.3	48.0	0.9411	cow_ic
Q5PP79	Q08D76	SHV1-COW	22.059	20.588	18.978	-31215.25195	49.58	38.1	67.88	52.0	0.8774	cow_ic
Q5PP79	Q1RMK5	SHV1-COW	22.059	20.588	21.849	-30460.19727	49.58	38.1	62.18	48.0	0.8123	cow_ic
Q5PP79	A6QNP4	SHV1-COW	22.059	20.588	21.849	-30396.73828	49.58	38.1	61.34	36.0	0.7235	cow_ic
Q5PP79	B2ZEZ4	SHV1-COW	21.471	20.588	20.168	-29598.20703	49.58	38.1	60.5	48.0	0.8103	cow_ic
Q5PP79	Q29ZQ4	SHV1-COW	22.059	20.588	21.488	-29684.24609	49.58	38.1	66.94	40.0	0.9086	cow_ic
Q5PP79	A7YW30	SHV1-COW	20.0	20.588	15.966	-31720.25	49.58	38.1	57.14	44.0	0.6748	cow_ic
Q5PP79	F1MI37	SHV1-COW	20.588	20.588	17.355	-30745.63672	49.58	38.1	66.94	68.0	0.8215	cow_ic
Q5PP79	Q3T019	SHV1-COW	20.365	20.588	16.071	-27298.7168	49.58	38.1	51.79	60.0	0.8218	cow_ic
Q5PP79	Q1JPC5	SHV1-COW	22.561	20.588	22.523	-29632.17969	49.58	38.1	53.15	40.0	0.7808	cow_ic
Q5PP79	Q05B59	SHV1-COW	20.882	20.588	18.333	-29320.53711	49.58	38.1	64.17	56.0	0.9254	cow_ic
Q5PP79	A4IFI9	SHV1-COW	20.181	20.588	16.071	-28336.12109	49.58	38.1	57.14	40.0	0.7576	cow_ic
Q5PP79	G3MXG6	SHV1-COW	20.42	20.588	16.239	-27982.89062	49.58	38.1	55.56	48.0	0.7919	cow_ic
Q5PP79	G3MXC7	SHV1-COW	21.429	20.588	17.699	-27235.17969	49.58	38.1	54.87	48.0	0.8912	cow_ic
Q5PP79	G3MXB7	SHV1-COW	20.249	20.588	14.679	-26435.40234	49.58	38.1	56.88	44.0	0.9381	cow_ic
Q5PP79	G3X832	SHV1-COW	20.872	20.588	15.385	-28335.33984	49.58	38.1	64.1	60.0	0.9563	cow_ic
Q5PP79	E1BC44	SHV1-COW	20.588	20.588	17.073	-30312.05664	49.58	38.1	60.98	48.0	0.6932	cow_ic
Q5PP79	G5E641	SHV1-COW	19.469	20.588	14.655	-29879.18164	49.58	38.1	51.72	48.0	0.7919	cow_ic
Q5PP79	G5E681	SHV1-COW	21.084	20.588	18.103	-29493.83984	49.58	38.1	63.79	56.0	0.8258	cow_ic
Q5PP79	E1BF25	SHV1-COW	19.118	20.588	13.559	-31105.98828	49.58	38.1	55.93	44.0	0.813	cow_ic
Q5PP79	E1BCC8	SHV1-COW	22.647	20.588	23.529	-30065.83984	49.58	38.1	59.66	44.0	1.0054	cow_ic
Q5PP79	G5E6I6	SHV1-COW	23.599	20.588	26.271	-30416.88672	49.58	38.1	62.71	56.0	0.715	cow_ic
Q5PP79	E1BAF8	SHV1-COW	19.565	20.588	12.844	-27412.58594	49.58	38.1	59.63	76.0	1.1212	cow_ic
Q5PP79	E1BG10	SHV1-COW	20.659	20.588	17.391	-29474.56641	49.58	38.1	59.13	68.0	0.9201	cow_ic
Q5PP79	F1N2J5	SHV1-COW	20.944	20.588	18.966	-29351.76367	49.58	38.1	53.45	44.0	0.6551	cow_ic
Q5PP79	F1N367	SHV1-COW	22.059	20.588	20.313	-31191.85547	49.58	38.1	72.66	56.0	0.8667	cow_ic
Q5PP79	F1MGN3	SHV1-COW	19.118	20.588	13.559	-30188.53125	49.58	38.1	56.78	64.0	0.7204	cow_ic
Q5PP79	F1MGI2	SHV1-COW	20.178	20.588	16.379	-28852.56836	49.58	38.1	50.86	44.0	0.8576	cow_ic
Q5PP79	F1MEW6	SHV1-COW	22.63	20.588	22.727	-28989.25195	49.58	38.1	63.64	64.0	0.7488	cow_ic
Q5PP79	F1MZ83	SHV1-COW	22.059	20.588	19.847	-30461.89844	49.58	38.1	64.89	56.0	0.9008	cow_ic
Q5PP79	F1MPK8	SHV1-COW	19.565	20.588	12.5	-28440.89062	49.58	38.1	53.57	76.0	0.834	cow_ic
Q5PP79	F1MT41	SHV1-COW	19.706	20.588	15.385	-30706.52734	49.58	38.1	54.7	40.0	0.7016	cow_ic
Q5PP79	F1N6I7	SHV1-COW	22.059	20.588	19.847	-30461.89844	49.58	38.1	64.89	56.0	0.9008	cow_ic
Q5PP79	G3N1H5	SHV1-COW	20.588	20.588	17.797	-29401.04883	49.58	38.1	56.78	44.0	0.8407	cow_ic
Q5PP79	G3N347	SHV1-COW	21.562	20.588	17.857	-27661.22656	49.58	38.1	59.82	72.0	1.041	cow_ic
Q5PP79	G3MYJ8	SHV1-COW	20.303	20.588	16.071	-27971.67969	49.58	38.1	50.0	60.0	0.8254	cow_ic
Q5PP79	G3MZH5	SHV1-COW	20.561	20.588	15.455	-26852.38086	49.58	38.1	55.45	72.0	1.016	cow_ic
Q5PP79	G3N1M7	SHV1-COW	20.544	20.588	16.522	-28441.11914	49.58	38.1	58.26	56.0	0.9018	cow_ic
Q5PP79	G3MZ26	SHV1-COW	20.0	20.588	13.761	-28067.17188	49.58	38.1	50.46	52.0	0.8459	cow_ic
Q5PP79	G3N2D7	SHV1-COW	22.796	20.588	23.214	-28259.74414	49.58	38.1	58.93	44.0	0.9364	cow_ic
Q5PP79	G3MYJ2	SHV1-COW	20.606	20.588	16.667	-28248.24609	49.58	38.1	62.28	64.0	0.8309	cow_ic
Q5PP79	G3MYQ5	SHV1-COW	22.647	20.588	23.14	-30061.91406	49.58	38.1	61.16	44.0	1.1501	cow_ic
Q5PP79	G3N3B4	SHV1-COW	20.497	20.588	14.53	-28764.45898	49.58	38.1	67.52	64.0	1.0733	cow_ic
Q5PP79	F1MR22	SHV1-COW	21.45	20.588	18.644	-29105.2168	49.58	38.1	60.17	28.0	0.9229	cow_ic
Q5PP79	E1B8P1	SHV1-COW	20.536	20.588	17.699	-29561.17383	49.58	38.1	55.75	32.0	0.8469	cow_ic
Q5PP79	G5E6H7	SHV1-COW	20.312	20.588	14.545	-26444.14844	49.58	38.1	58.18	76.0	0.8808	cow_ic
Q5PP79	E1BI17	SHV1-COW	21.471	20.588	20.69	-28960.74414	49.58	38.1	52.59	56.0	0.6608	cow_ic
Q5PP79	G3N2H1	SHV1-COW	19.764	20.588	15.652	-29021.02539	49.58	38.1	56.52	52.0	0.8164	cow_ic
Q5PP79	G3MZR7	SHV1-COW	19.412	20.588	14.167	-31870.48047	49.58	38.1	53.33	40.0	0.8069	cow_ic
Q5PP79	G3N2B5	SHV1-COW	21.429	20.588	17.857	-27188.91602	49.58	38.1	55.36	44.0	0.7846	cow_ic
Q5PP79	G3X776	SHV1-COW	20.552	20.588	15.385	-27925.05859	49.58	38.1	61.54	60.0	0.9058	cow_ic
Q5PP79	E1BBP5	SHV1-COW	22.059	20.588	21.138	-30610.43164	49.58	38.1	63.41	60.0	0.8037	cow_ic
Q5PP79	G3MXX7	SHV1-COW	19.94	20.588	15.179	-27687.06836	49.58	38.1	48.21	60.0	0.8279	cow_ic
Q5PP79	F1MCK5	SHV1-COW	21.176	20.588	19.328	-31058.32422	49.58	38.1	57.98	44.0	0.8077	cow_ic
Q5PP79	G3MWT0	SHV1-COW	22.045	20.588	18.182	-26479.52344	49.58	38.1	66.36	64.0	0.7823	cow_ic
Q5PP79	F1MD89	SHV1-COW	21.131	20.588	19.298	-30135.35547	49.58	38.1	53.51	48.0	0.7609	cow_ic
Q5PP79	F1N3G5	SHV1-COW	22.647	20.588	23.932	-29949.24414	49.58	38.1	64.1	56.0	0.8226	cow_ic
Q5PP79	E1BHN3	SHV1-COW	21.231	20.588	17.544	-28436.12891	49.58	38.1	55.26	48.0	0.7559	cow_ic
Q5PP79	G3MWQ2	SHV1-COW	20.303	20.588	16.071	-27972.99805	49.58	38.1	50.89	60.0	0.829	cow_ic
Q5PP79	G3N165	SHV1-COW	19.637	20.588	14.286	-28230.15625	49.58	38.1	48.21	60.0	0.9279	cow_ic
Q5PP79	G3MXY9	SHV1-COW	20.807	20.588	15.254	-26940.81641	49.58	38.1	66.1	56.0	1.029	cow_ic
Q5PP79	G3MZ50	SHV1-COW	20.497	20.588	14.53	-29475.69922	49.58	38.1	63.25	56.0	1.0632	cow_ic
Q5PP79	G3X7A2	SHV1-COW	20.181	20.588	15.385	-29368.58398	49.58	38.1	56.41	44.0	0.7919	cow_ic
Q5PP79	E1BIJ9	SHV1-COW	22.671	20.588	21.053	-27812.61914	49.58	38.1	62.28	72.0	0.9147	cow_ic
Q5PP79	F1MHQ1	SHV1-COW	21.765	20.588	20.492	-31667.30859	49.58	38.1	61.48	36.0	0.83	cow_ic
Q5PP79	E1B8H7	SHV1-COW	22.647	20.588	22.951	-30344.90625	49.58	38.1	68.85	60.0	0.7783	cow_ic
Q5PP79	E1BHM4	SHV1-COW	21.176	20.588	18.852	-31630.83008	49.58	38.1	56.56	28.0	0.6785	cow_ic
Q5PP79	G5E5T4	SHV1-COW	22.647	20.588	23.14	-30958.79492	49.58	38.1	64.46	48.0	0.9092	cow_ic
Q5PP79	G3X6P8	SHV1-COW	21.975	20.588	18.018	-26099.80664	49.58	38.1	71.17	72.0	0.7075	cow_ic
Q5PP79	G3N2X1	SHV1-COW	20.0	20.588	15.179	-28099.66797	49.58	38.1	50.0	60.0	0.7842	cow_ic
Q5PP79	G3MYI5	SHV1-COW	19.697	20.588	14.286	-27552.25781	49.58	38.1	50.89	68.0	0.951	cow_ic
Q5PP79	G5E5X1	SHV1-COW	19.174	20.588	13.913	-28285.69922	49.58	38.1	49.57	40.0	0.7797	cow_ic
Q5PP79	F1N6I5	SHV1-COW	22.059	20.588	19.847	-30461.89844	49.58	38.1	64.89	56.0	0.9008	cow_ic
Q5PP79	F1N368	SHV1-COW	22.059	20.588	20.313	-31191.85547	49.58	38.1	72.66	56.0	0.8667	cow_ic
Q5PP79	F1N6B9	SHV1-COW	20.755	20.588	15.315	-27676.82812	49.58	38.1	60.36	64.0	0.7648	cow_ic
Q5PP79	E1BKE0	SHV1-COW	22.156	20.588	21.739	-29265.91211	49.58	38.1	58.26	60.0	0.7477	cow_ic
Q5PP79	G3MWT1	SHV1-COW	20.0	20.588	16.239	-29142.79688	49.58	38.1	52.99	48.0	0.7826	cow_ic
Q5PP79	E1B9G5	SHV1-COW	20.186	20.588	14.545	-28168.63672	49.58	38.1	60.91	68.0	0.9168	cow_ic
Q5PP79	E1BFQ3	SHV1-COW	19.565	20.588	12.844	-27185.32812	49.58	38.1	56.88	88.0	0.9295	cow_ic
Q5PP79	G3X6C6	SHV1-COW	19.938	20.588	13.274	-27411.29297	49.58	38.1	54.87	56.0	0.8943	cow_ic
Q5PP79	F1MRU5	SHV1-COW	19.706	20.588	15.652	-30476.5	49.58	38.1	49.57	40.0	0.7459	cow_ic
Q5PP79	G3MY18	SHV1-COW	21.429	20.588	17.857	-27704.42383	49.58	38.1	54.46	48.0	0.8211	cow_ic
Q5PP79	E1BAY9	SHV1-COW	21.362	20.588	17.699	-27658.25	49.58	38.1	57.52	44.0	1.0399	cow_ic
Q5PP79	F1N2Y8	SHV1-COW	22.059	20.588	20.8	-30861.43359	49.58	38.1	63.2	60.0	0.9053	cow_ic
Q5PP79	E1BLJ5	SHV1-COW	20.062	20.588	13.913	-27786.35547	49.58	38.1	56.52	52.0	0.8649	cow_ic
Q5PP79	E1BEM6	SHV1-COW	20.178	20.588	16.667	-29216.85352	49.58	38.1	56.14	56.0	0.8516	cow_ic
Q5PP79	E1BCU8	SHV1-COW	21.765	20.588	19.685	-31747.5332	49.58	38.1	67.72	52.0	0.8834	cow_ic
Q5PP79	F6QLF1	SHV1-COW	22.353	20.588	22.131	-30644.70508	49.58	38.1	65.57	64.0	1.1666	cow_ic
Q5PP79	F1MSY8	SHV1-COW	20.882	20.588	18.182	-31179.01758	49.58	38.1	52.07	36.0	0.7185	cow_ic
Q5PP79	G5E6C8	SHV1-COW	20.0	20.588	13.274	-27228.83594	49.58	38.1	55.75	56.0	0.7791	cow_ic
Q5PP79	G3X7Z8	SHV1-COW	22.059	20.588	21.849	-30301.2168	49.58	38.1	63.03	48.0	0.8244	cow_ic
Q5PP79	E1BPH6	SHV1-COW	20.783	20.588	17.094	-30964.41016	49.58	38.1	63.25	68.0	1.2013	cow_ic
Q5PP79	E1BGL8	SHV1-COW	21.765	20.588	20.661	-30658.33203	49.58	38.1	61.16	48.0	0.7644	cow_ic
Q5PP79	G3N3Q3	SHV1-COW	20.294	20.588	16.949	-29616.41016	49.58	38.1	56.78	40.0	0.8313	cow_ic
Q5PP79	G3MYM5	SHV1-COW	21.003	20.588	16.071	-27493.83789	49.58	38.1	58.93	72.0	1.0138	cow_ic
Q5PP79	G3MY71	SHV1-COW	21.515	20.588	18.487	-28157.91016	49.58	38.1	63.03	52.0	0.9398	cow_ic
Q5PP79	E1B872	SHV1-COW	21.739	20.588	18.584	-27561.32422	49.58	38.1	53.98	48.0	0.8791	cow_ic
Q5PP79	E1BJR0	SHV1-COW	20.606	20.588	16.964	-28154.66406	49.58	38.1	50.89	60.0	0.8221	cow_ic
Q5PP79	G5E6E3	SHV1-COW	19.174	20.588	14.035	-28160.7793	49.58	38.1	51.75	40.0	0.8074	cow_ic
Q5PP79	G3N2T6	SHV1-COW	22.059	20.588	21.311	-32208.56836	49.58	38.1	57.38	52.0	0.6946	cow_ic
Q5PP79	E1BL77	SHV1-COW	21.176	20.588	19.328	-30657.86914	49.58	38.1	60.5	36.0	0.8539	cow_ic
Q5PP79	E1BKT7	SHV1-COW	22.601	20.588	21.053	-27683.89258	49.58	38.1	62.28	60.0	0.9084	cow_ic
Q5PP79	G3X6M9	SHV1-COW	22.353	20.588	22.131	-29763.07227	49.58	38.1	62.3	48.0	0.9411	cow_ic
Q5PP79	E1BMR1	SHV1-COW	20.063	20.588	13.274	-27555.05469	49.58	38.1	56.64	60.0	0.8106	cow_ic
Q5PP79	G3N188	SHV1-COW	21.176	20.588	19.328	-29571.63281	49.58	38.1	54.62	28.0	0.8822	cow_ic
Q5PP79	G3N052	SHV1-COW	20.061	20.588	14.912	-27656.00391	49.58	38.1	57.02	64.0	0.8188	cow_ic
Q5PP79	G3MX06	SHV1-COW	21.605	20.588	18.421	-27547.13867	49.58	38.1	58.77	56.0	0.9129	cow_ic
Q5PP79	F1MC06	SHV1-COW	20.294	20.588	16.26	-29673.33984	49.58	38.1	56.1	48.0	0.7016	cow_ic
Q5PP79	F1MG16	SHV1-COW	20.475	20.588	17.241	-28192.0918	49.58	38.1	56.9	56.0	0.8329	cow_ic
Q5PP79	F1N709	SHV1-COW	21.765	20.588	20.833	-29329.49805	49.58	38.1	60.0	52.0	1.1594	cow_ic
Q5PP79	A0A0B4J193	SHV1-COW	21.341	20.588	18.103	-27968.85938	49.58	38.1	54.31	60.0	0.7739	cow_ic
Q5PP79	E1BFF8	SHV1-COW	19.632	20.588	13.158	-28030.25781	49.58	38.1	57.89	64.0	0.9155	cow_ic
Q5PP79	E1BKL1	SHV1-COW	21.605	20.588	18.584	-28317.93945	49.58	38.1	55.75	56.0	0.9702	cow_ic
Q5PP79	E1BK66	SHV1-COW	19.626	20.588	12.844	-28563.02148	49.58	38.1	53.21	56.0	0.8126	cow_ic
Q5PP79	F1MXR4	SHV1-COW	22.647	20.588	22.222	-30744.69922	49.58	38.1	60.32	28.0	0.7329	cow_ic
Q5PP79	F1MJI2	SHV1-COW	19.706	20.588	15.126	-30061.70312	49.58	38.1	57.14	40.0	1.0563	cow_ic
Q5PP79	G3N0J5	SHV1-COW	20.497	20.588	14.53	-27327.66797	49.58	38.1	69.23	64.0	0.8543	cow_ic
Q5PP79	E1BKZ8	SHV1-COW	21.765	20.588	20.161	-29525.85547	49.58	38.1	55.65	48.0	0.7638	cow_ic
Q5PP79	E1BN29	SHV1-COW	20.588	20.588	17.5	-30410.60742	49.58	38.1	53.33	40.0	0.7998	cow_ic
Q5PP79	G3N1X5	SHV1-COW	20.872	20.588	16.514	-27303.13672	49.58	38.1	54.13	64.0	1.1341	cow_ic
Q5PP79	G3MWM3	SHV1-COW	20.807	20.588	16.071	-27380.76562	49.58	38.1	56.25	60.0	0.899	cow_ic
Q5PP79	E1BMI5	SHV1-COW	18.919	20.588	12.727	-29063.07227	49.58	38.1	49.09	40.0	0.7847	cow_ic
Q5PP79	E1BGC4	SHV1-COW	20.433	20.588	15.179	-27400.0957	49.58	38.1	50.89	44.0	0.8007	cow_ic
